CAS	Name	A	B	C	Tmin	Tmax
148-53-8	2-Hydroxy-3-methoxy benzaldehyde	11.716704245700202	1896.883415119053	-134.299	282.0	302.0
149-32-6	Erythritol	38.44271731667837	14887.412273039956	0.0	379.0	389.0
149-87-1	DL-5-oxo-2-pyrrolidine carboxylic acid	38.01805154797748	15557.653347078849	-5.802	392.0	415.0
149-91-7	Gallic acid	27.28793593707244	9039.949075094624	0.0	391.0	421.0
150-13-0	4-Aminobenzoic acid	23.780385039063678	6359.293325341514	-115.339	359.0	383.0
150-68-5	11ClN2O 3-(4'-Chloro-phenyl)-1,1-dimethylurea	29.015450403091222	9720.814276752591	-54.317	303.0	380.0
153-78-6	2-Aminofluorene	39.12069047145954	12592.837873584436	0.0	308.0	343.0
190-26-1	Ovalene	41.174826632919526	25420.539426654268	0.0	590.0	610.0
190-39-6	Phenanthro[1.10.9.8-opqra]perylene	36.64333916990725	21713.377426933854	0.0	590.0	630.0
190-93-2	Benzo[rst]phenanthro-[1, 10, 9-cde]-pentaphene	31.971394016222327	18535.809998602068	0.0	480.0	600.0
191-07-1	Coronene	27.1719317000874	12645.08122675938	-48.484	430.0	560.0
191-13-9	Pyranthrene	39.028817326249076	23371.238693889565	0.0	590.0	630.0
191-24-2	Benzo[ghi]perylene	33.441571572248094	15361.065539594296	-0.109	380.0	470.0
191-26-4	Dibenzochrysene(Anthanthrene)	34.5710125862126	16256.250756537964	0.0	465.0	495.0
191-68-4	Dibenzo[g,p]chrysene	34.94764642987364	16669.456559231025	-5.682	406.0	490.0
191-79-7	Tetrabenzo-[de,hi,op,st]pentacene	34.36608251293613	14253.001725633145	0.0	345.0	445.0
192-51-8	Dibenzo[fg,op]-naphthacene	34.55028932037566	17729.905216054154	0.0	431.0	555.0
192-65-4	Dibenzo[a,e]pyrene	35.93184037617209	17614.77596140445	0.0	414.0	506.0
192-97-2	Benzo[e]pyrene	33.944018665390324	14322.079278422965	0.0	359.0	423.0
198-55-0	Perylene	35.74942958510509	15755.03324383539	-11.229	380.0	520.0
206-44-0	Fluoranthene	31.226576816191542	11375.493371109787	0.0	283.0	358.0
207-08-9	Benzo[k]fluoranthene	25.271055602417093	8718.13517732759	-89.061	360.0	450.0
208-96-8	Acenaphthylene	29.256485010625838	8707.239344667541	-1.688	298.0	323.0
213-46-7	Picene	34.71147027688524	16924.000433506237	0.0	409.0	527.0
214-17-5	Benzo[b]chrysene,1,2:6,7-Dibenzophenanthrene	34.71147027688524	16463.483414907427	0.0	403.0	513.0
215-58-7	Dibenzo[a,c]-anthracene	37.2456263526817	16816.244056324304	1.164	424.0	450.0
217-59-4	Triphenylene	28.63264563138096	12940.528222626537	0.0	363.0	468.0
218-01-9	Chrysene	30.7907204839387	11467.410265437016	-44.418	353.0	443.0
229-87-8	Phenanthridine	32.2509278465118	11360.241047453794	0.0	288.0	323.0
230-17-1	Benzo[c]cinnoline	33.32047862220754	12229.950462928575	0.0	319.0	359.0
230-27-3	7,8-Benzoquinoline	16.34994294397189	3459.629497053368	-119.099	288.0	319.0
243-24-3	Benz[b]indeno[1,2-e]pyran	38.208935852186684	14943.289105491642	0.0	376.0	387.0
259-79-0	Biphenylene	30.198910063337372	8390.553303902607	-31.115	338.0	384.0
260-94-6	Acridine	29.087221980439843	9337.730892246078	-24.565	281.0	339.0
262-12-4	Dibenzo-p-dioxin	33.26616063986381	10378.027324335324	-11.227	0.1	373.32
271-44-3	Indazole	33.52563895399331	10937.509450231018	0.0	308.0	327.0
273-09-6	Benzofurazane	29.439218163605844	8317.752471017413	0.0	278.0	298.0
275-51-4	Azulene	19.608791626086365	2834.7585596868294	-152.095	293.0	373.0
277-10-1	Pentacyclo-[4.2.0.0(2,5).0(3,8)-.0,(4,7)]octane, (Cubane)	37.11767169906402	9647.831539645053	0.0	239.0	262.0
279-23-2	Bicyclo[2.2.1]heptane	22.45331314656749	3706.1972165664492	-37.779	300.0	364.0
280-33-1	Bicyclo[2.2.2]octane	24.759697504964976	5563.966618710812	0.0	323.0	363.0
280-57-9	12N2 1,4-Diazabicyclo-(2,2,2)octane	29.00819726004829	7445.708234258337	0.0	324.0	352.0
281-23-2	Adamantane	23.905714745675343	5392.820073918751	-40.929	290.0	435.0
283-24-9	3-Azabicyclo-[3,2,2]nonane	25.402118745910315	6279.1495485947635	0.0	303.0	443.0
288-05-1	Selenophene	21.767350021513632	3323.371721590352	-50.895	209.0	241.0
288-13-1	1H-Pyrazole	31.83135079086643	8588.621673601954	-1.824	253.0	272.0
288-32-4	Imidazole	30.90170508542101	9442.793244869212	-4.324	289.0	310.0
288-88-0	1,2,4-Triazol	32.09600992145516	10122.272290301196	0.0	281.0	296.0
288-94-8	1H-Tetrazole	31.202883215584635	10574.564474947832	-0.218	333.0	404.0
289-68-9	Tricyclo[8.2.2.2(4,7)]hexadecane	30.797075618795365	10246.503663823505	0.0	316.0	338.0
290-87-9	1,3,5-Triazine	27.480754412759758	5614.416258098312	-24.113	297.0	334.0
291-21-4	1,3,5-Trithiane	20.54978907604024	5165.3546003371475	-77.011	332.0	359.0
295-17-0	Cyclotetradecane	55.92221640386942	16591.81569248036	0.0	293.0	313.0
295-37-4	1,4,8,11-Tetraaza-cyclotetradecane	22.28177055713943	4871.781908735687	-161.185	352.0	373.0
302-17-0	Chloral hydrate	32.49447227179779	8849.686468860526	57.268	263.0	313.0
309-00-2	1,4,5,8-Dimethano-naphthalene,1,2,3,4,10,10-hexachloro- 1,4,4a,5,8,8a-hexahydro-,1 α,4 α,4 αβ,5 α,8 α,8 αβ-, Aldrin	35.67629948255161	11988.821449405146	-2.067	298.0	373.0
313-72-4	Octafluoronaphthalene	34.42090706400032	9579.272068501155	0.0	293.0	323.0
319-84-6	α-Hexachloro-cyclohexane	34.045171228525554	11476.689683361781	-8.542	313.0	427.0
319-85-7	β-Hexachloro-cyclohexane	31.57129683046368	11355.714165160969	-28.126	322.0	483.0
319-86-8	δ-Hexachloro-cyclohexane	19.678836264615242	3048.0285961701243	-196.688	372.0	411.0
326-91-0	4,4,4-Trifluoro-1-(2-thienyl)butane-1,3-dione	36.33594405999254	10445.90753287679	0.0	279.0	290.0
329-71-5	2,5-Dinitrophenol	33.49651125256693	11185.009716706762	-0.628	278.0	333.0
335-01-3	Pentafluoro-methanamine	23.198544811915013	2233.5075402042244	0.0	138.0	151.0
353-50-4	Carbonyl fluoride	19.608929781191943	1052.1524427330714	-58.484	130.0	161.0
354-38-1	2,2,2-Trifluoroacetamide	24.130262843944124	3822.4524353266256	-112.457	287.0	329.0
355-49-7	Perfluorohexadecane	37.915839795699476	12395.29449328629	0.0	288.0	309.0
355-68-0	Perfluorocyclohexane	25.089358612728933	4460.816521338109	3.112	252.0	326.0
359-40-0	Oxalyl difluoride	26.329346737008084	3072.788293675089	-59.733	234.0	260.0
359-65-9	Bis(trifluoromethyl)-phosphinous acid	27.489181874200117	4601.255791330002	-22.75	233.0	251.0
376-77-2	Perfluorocyclopentane	29.97825333387575	7034.4688392346925	88.433	229.0	282.0
383-70-0	4F3NO3 N-(Trifluoroacetyl) aminoacetic acid	35.632343133126355	11687.82292087878	-2.707	273.0	393.0
383-72-2	N-(Trifluoroacetyl)-glycine methyl ester	25.66231086141864	6893.939768424173	0.0	293.0	463.0
388-82-9	2,2'-Difluorobiphenyl	31.978946495327346	11441.715718384296	0.0	301.0	319.0
392-56-3	Hexafluorobenzene	33.376201181458	8100.793693215143	44.44	215.0	278.0
393-02-2	1,2,3,4-Tetrakis-(trifluoromethyl)-tetraphosphethane	32.10885834627407	7859.022258450768	0.0	292.0	339.0
398-23-2	4,4'-Difluorobiphenyl	31.363626680926547	11012.067155542163	0.0	294.0	319.0
400-58-8	N-Trifluoracetyl-glycylglycine	21.034114824500605	8061.350410572155	0.0	273.0	423.0
420-04-2	Cyanamide	30.27565522448686	8992.810553070849	-1.212	273.0	298.0
420-20-2	Trimethylamine-boron trifluoride(1:1)-complex	28.471464674871378	8289.306334778565	0.0	373.0	413.0
433-33-0	N-[N-(Trifluoro-acetyl)glycyl]glycine methyl ester	41.38896704656797	15385.873591386215	0.0	323.0	419.0
434-90-2	Decafluorobiphenyl	36.495352025980516	10306.338640050048	0.0	292.0	323.0
443-79-8	DL-Isoleucine	33.770035335763694	13909.043867026787	0.0	442.0	461.0
455-38-9	m-Fluorobenzoic acid	33.53024412417929	10985.633478674594	0.0	358.0	382.0
460-12-8	Butadiyne, Diacetylene	30.444273530846818	6234.295190983239	59.54	188.0	240.0
460-19-5	Cyanogene	26.56685838935042	3607.3380281838427	-10.461	202.0	245.0
460-55-9	Ethoxytrifluorosilicon	16.87564614655336	825.4767558383654	-115.1	206.0	248.0
461-58-5	Dicyanodiamide	33.86513210010435	14852.785998411513	-8.894	420.0	447.0
463-49-0	Propadiene	27.063203631996217	3304.0714533408764	0.0	115.0	134.0
463-56-9	Hydrogen thiocyanate	11.506478226709845	343.2924115144823	-88.35	151.0	163.0
463-82-1	2,2-Dimethylpropane	21.484270210180945	2350.2486044190227	-43.15	221.0	253.0
464-49-3	D-Camphor	26.528221011489983	8057.304768563764	61.025	338.0	453.0
471-46-5	Oxalic acid diamide	32.8773230952099	7326.309986846223	-93.748	354.0	370.0
471-47-6	Oxamic acid	33.859283533968146	12984.277339393424	0.0	348.0	364.0
479-45-8	N-Methyl-N,2,4,6-tetranitro-benzeneamine	39.857747959726936	16088.162044749399	0.0	335.0	416.0
480-63-7	2,4,6-Trimethyl-benzoic acid	27.411193317100405	7308.907048713374	-75.545	316.0	340.0
480-96-6	Benzofurazan 1-oxide	32.45493688575108	9880.622892546751	0.0	288.0	318.0
482-05-3	2,2'-Biphenyl-dicarboxylic acid	46.10443105851048	19974.69542321405	0.0	433.0	493.0
482-89-3	MDW, C.I. Vat Blue 1, Indigo	32.293525670732194	16357.143127557683	0.0	519.0	634.0
486-25-9	9-Fluorenone	64.64945139748453	40918.68015941959	297.251	298.0	338.0
489-98-5	2,4,6-Trinitroaniline	32.79530501419745	13957.174803225642	0.0	328.0	371.0
498-07-7	1,6-Amhydro-β-glucopyranose	30.455095680783888	11107.903049697668	0.0	468.0	528.0
499-06-9	3,5-Dimethyl-benzoic acid	35.7871919806302	12579.471367119606	6.167	322.0	340.0
503-17-3	2-Butyne	21.098149715936774	2065.2115957572896	-74.09	227.0	240.0
505-23-7	1,3-Dithiane	31.9396874194918	8518.70367725319	-3.258	252.0	270.0
505-29-3	1,4-Dithiane	31.543205292329155	8682.405964439602	-0.427	255.0	257.0
505-48-6	Octane dioic acid	43.8918770426525	17204.915814851513	0.0	379.0	407.0
505-54-4	Hexadecanedioic acid	44.41686644385514	18155.883458258053	0.0	377.0	398.0
505-60-2	Bis(2-chloroethyl) sulfide, yperite	50.492352340974584	20527.803993572332	133.745	263.0	288.0
506-68-3	Cyanogen bromide	27.84523060712979	5346.349301571945	-3.993	255.0	313.0
506-77-4	Cyanogen chloride	26.814800752164018	4290.105165128623	-0.533	176.0	258.0
506-78-5	Cyanogen iodide	29.108751151059337	7380.28718659619	6.306	294.0	413.0
506-80-9	Carbon diselenide	27.4531003657929	5572.633549000842	0.0	219.0	230.0
506-83-2	Bromomethylmercury	27.85667445504197	8128.125378268982	0.0	258.0	297.0
507-70-0	2-endo-Borneol	21.07975206104375	3461.9297795612692	-126.031	351.0	432.0
509-14-8	Tetranitromethane	28.400130588690423	6766.454842165465	24.314	256.0	287.0
517-25-9	Trinitromethane	24.987653429171385	5609.097286533496	0.0	280.0	299.0
517-51-1	5,6,11,12-Tetraphenyl-naphthacene, (Rubrene)	36.46143494756072	19334.807025871003	0.0	453.0	523.0
519-73-3	Triphenylmethane	38.00239396934512	13626.231155564885	4.693	303.0	363.0
519-87-9	N-Acetyl-diphenylamine	39.58949679639313	14683.055543451643	0.0	343.0	383.0
521-74-4	5,7-Dibromo-8-quinolinol	29.277369457419294	11305.692806600766	0.0	323.0	383.0
526-75-0	2,3-Dimethylphenol	35.47063258204538	10196.813877516694	0.0	265.0	342.0
527-72-0	2-Thenoic acid	36.046969630821785	11662.593496014842	0.0	314.0	323.0
528-29-0	1,2-Dinitrobenzene	28.000816281863393	9938.92434710136	0.0	343.0	397.0
528-90-5	2,4,5-Trimethyl-benzoic acid	27.289616824190322	7310.184983439986	-84.058	324.0	346.0
532-27-4	2-Chloroaceto-phenone	35.71307176648672	10359.882953802531	-8.027	273.0	323.0
533-75-5	2-Hydroxy-2,4,6-cycloheptatrien-1-one	35.02922701971842	10085.32270731392	0.0	273.0	323.0
534-52-1	6-Methyl-2,4-dinitrophenol	36.85308164602807	12050.889933171893	-5.007	290.0	324.0
536-66-3	4-Isopropylbenzoic acid	9.35010728712092	10256.18142896936	-23.467	315.0	334.0
540-80-7	tert-Butyl nitrite	44.00217086860692	19548.94743951945	0.0	267.0	287.0
541-05-9	Hexamethyl-cyclotrisiloxane	28.689289224668613	6639.734374157631	0.0	297.0	336.0
541-35-5	Butyramide	33.89151972527006	10392.257300210027	0.0	336.0	382.0
543-24-8	N-Acetylglycine	38.26933265917592	15217.607580545488	-0.923	376.0	398.0
544-76-3	Hexadecane	44.42101109702253	11352.435283988545	-48.15	287.0	290.0
552-30-7	Trimellitic acid anhydride	33.89274009536935	12982.670134998514	-9.718	333.0	433.0
553-86-6	Coumarin	32.7174315863524	10430.710471263028	0.0	293.0	326.0
553-90-2	Dimethyl oxalate	16.560353169769687	2005.7519409009044	-121.028	289.0	306.0
554-84-7	3-Nitrophenol	75.60773477042454	19001.139420045238	526.358	305.0	334.0
554-95-0	Trimesic acid	38.74099418962482	17250.967516711393	-43.15	553.0	593.0
556-61-6	Methyl isothiocyanate	19.052717326128302	2901.957203040768	-33.547	238.0	293.0
556-88-7	Nitroguanidine	25.558694532233908	17158.86411299163	0.0	402.0	473.0
558-13-4	Tetrabromomethane	26.506438556510258	6542.565283233283	0.0	294.0	319.0
558-17-8	2-Iodo-2-methylpropane	30.20765988669075	5983.734788918906	0.0	202.0	224.0
561-27-3	Heroine	42.19487182911589	17382.21486701205	0.0	324.0	339.0
563-83-7	2-Methylpropan-amine	31.855159520727987	9037.15373679173	-19.58	285.0	302.0
569-41-5	1,8-Dimethylnaphthalene	31.716152458663938	9520.556148629807	0.0	328.0	335.0
571-60-8	1,4-Dihydroxy-naphthalene	36.761807172941786	14403.277639142309	1.211	367.0	381.0
573-56-8	2,6-Dinitrophenol	40.30675205286077	13493.14864494511	0.0	293.0	333.0
574-93-6	Phthalocyanine	33.905565494337324	23707.416117466695	0.0	360.0	437.0
575-36-0	N-Acetyl-1-naphthylamine	30.117974197318627	11306.558578595732	0.0	337.0	360.0
576-26-1	2,6-Dimethylphenol	33.69856309447716	9099.6090548541	0.0	248.0	317.0
577-71-9	3,4-Dinitrophenol	37.635569138180244	14804.786309562958	-0.564	328.0	383.0
579-75-9	2-Methoxy benzoic acid	22.08144565404895	4822.018439705899	-124.476	319.0	352.0
580-13-2	2-Bromonaphthalene	27.06691079399594	7765.7997983758105	0.0	275.0	329.0
581-40-8	2,3-Dimthylnaphthalene	30.87930093246618	8963.074969179925	-15.545	280.0	373.0
581-42-0	2,6-Dimethylnaphthalene	25.522705127230413	5347.654867319673	-99.905	348.0	383.0
582-16-1	2,7-Dimethylnaphthalene	31.940815686187364	9177.127884594838	-16.212	333.0	368.0
585-34-2	3-tert-Butylphenol	15.562643048975367	2708.178549369668	-122.797	266.0	299.0
586-11-8	3,5-Dinitrophenol	17.81567651076818	7254.363413030532	-5.722	327.0	368.0
586-38-9	3-Methoxy benzoic acid	28.924083826601215	7754.02437821024	-73.694	318.0	336.0
586-78-7	4BrNO 2 4-Bromo-1-nitrobenzene	35.03254274225233	10901.798658023774	0.0	293.0	313.0
586-96-9	Nitrosobenzene	16.316992951291148	1000.5745366500047	-213.842	298.0	338.0
590-27-2	trans-Diiodoethylene	18.143495550457743	4771.485907255052	-3.764	265.0	293.0
591-35-5	3,5-Dichlorophenol	29.49959194474415	5348.707148707172	-60.143	273.0	295.0
592-31-4	Butylurea	33.04462892806686	10722.885493713044	-30.15	329.0	363.0
592-35-8	Butyl carbamate	38.46928914865153	11326.416072437713	0.0	292.0	316.0
593-77-1	Methylhydroxyl-amine	29.574402934415524	6811.967739113586	0.0	273.0	308.0
594-82-1	2,2,3,3-Tetramethylbutane	22.837936960501214	3759.200422822079	-46.09	252.0	372.0
596-30-5	Bis(triphenyl-methyl)peroxide	42.63782012345516	18404.758368034312	0.0	393.0	434.0
598-50-5	Methylurea	33.395312637729845	10922.841983188644	-15.15	317.0	368.0
598-55-0	Methyl carbamate	32.4454962868698	8940.93791609588	0.0	287.0	305.0
598-94-7	1,1-Dimethylurea	34.206743624500945	10957.587992241924	-14.15	310.0	420.0
601-77-4	14N2O 2-Propanamine, N-isopropyl-N-nitroso-	21.329766750441046	3938.700746331523	-68.572	273.0	369.0
601-89-8	2-Nitro-1,3-benzenediol	30.336558600196554	8961.661181932826	0.0	253.0	293.0
602-55-1	9-Phenylanthracene	31.279190885566454	10677.989689569844	-47.303	343.0	423.0
602-94-8	Pentafluorobenzoic acid	35.65092499482681	11008.659329604534	0.0	334.0	359.0
602-96-0	1,3,5-Trimethyl-2,4, 6-trinitrobenzene	33.986155972592115	12456.985353097789	0.0	319.0	398.0
602-99-3	3-Methyl-2,4,6-trinitrophenol	36.196637661866404	13373.414220109418	0.0	310.0	366.0
603-34-9	Triphenylamine	30.12932594182709	10568.86557684267	0.0	322.0	373.0
603-54-3	1,1-Diphenylurea	39.10503289282718	15365.357558207637	-8.15	375.0	500.0
604-83-1	9,10-Dimethylphenanthrene	25.02539279884556	6242.625943849692	-122.552	368.0	381.0
605-32-3	2-Hydroxy-9,10-anthraquinone	34.77096907568821	14782.98543390249	-23.093	393.0	573.0
605-39-0	2,2'-Dimethylbiphenyl	27.524871943141527	7893.261698783589	0.0	283.0	288.0
605-50-5	Diisopentyl phthalate	30.633661154745575	10830.927391446508	-8.472	353.0	413.0
606-20-2	2,6-Dinitrotoluene	37.21537038455976	11862.370383853191	0.0	277.0	324.0
606-35-9	2,4,6-Trinitro-anisole	44.61369141760427	15928.537635762681	0.0	334.0	342.0
607-66-9	4-Methyl-2-hydroxyquinoline	36.55176536075888	14804.615918266078	0.0	387.0	406.0
608-69-5	Dimethyl-DL-tartrate	42.026092341799426	13680.348813005525	0.0	315.0	358.0
608-94-6	Trichlorobenzo-quinone	35.98995762391925	12153.276681916966	0.0	298.0	335.0
609-39-2	2-Nitrofurane	34.25095325828643	9062.744667515266	0.0	277.0	298.0
610-72-0	2,5-Dimethyl-benzoic acid	26.191859381105413	6454.461469820051	-90.681	315.0	334.0
611-01-8	2,4-Dimethyl-benzoic acid	29.581955413520543	8194.204965267725	-59.894	312.0	331.0
611-36-9	4-Hydroxyquinoline	35.850789380898696	15504.152782443134	0.0	413.0	433.0
611-38-1	Benzene, dinitromethyl	30.451687854846256	9152.775744651333	0.0	312.0	323.0
612-19-1	2-Ethylbenzoic acid	48.34781668876365	14379.636997992538	27.36	298.0	313.0
612-29-3	1-Nitro-2-nitroso-benzene	29.231317755559413	11489.462122872621	0.0	323.0	343.0
612-71-5	1,3,5-Triphenylbenzene	36.186552339159086	14494.531388962756	-30.536	360.0	449.0
612-75-9	3,3'-Dimethylbiphenyl	28.114563985457302	8643.904439099648	0.0	288.0	309.0
613-31-0	9,10-Dihydroanthracene	31.02802490362267	9418.08880940648	-25.161	280.0	379.0
613-75-2	2-Furanyl-methanediol diacetate	43.5073453321225	13205.095249811553	0.0	293.0	325.0
613-90-1	Phenyl gluoxylonitrile	32.16688349061752	9459.01956201954	0.0	292.0	304.0
613-93-4	N-Methyl-benzamide	27.04340140019647	9003.337972116018	0.0	297.0	321.0
614-16-4	β -Oxobenzene-propanenitrile	44.25269212672467	12010.283845056943	0.0	318.0	333.0
615-67-8	2-Chloro-hydroquinone	17.558684988539113	2901.648656638307	-160.698	298.0	333.0
615-90-7	p-Xylohydroquinine	33.352945072018755	12157.649291008562	0.0	331.0	361.0
616-06-8	DL-Norleucine	32.636679927141095	13770.911787298075	0.0	435.0	469.0
617-94-7	2-Phenyl-2-propanol	37.82288443549531	10524.893109321763	0.0	294.0	304.0
619-04-5	3,4-Dimethyl-benzoic acid	43.112336859419365	17806.36025148193	63.825	325.0	347.0
619-20-5	3-Ethylbenzoic acid	40.00027797698326	9728.000644827825	-29.973	300.0	317.0
619-64-7	4-Ethylbenzoic acid	50.89364687098159	19860.84640587605	96.567	311.0	330.0
623-30-3	3-(2-Furanyl)-2-propenal	30.01419668717739	9134.815580925979	0.0	289.0	313.0
623-76-7	1,3-Diethylurea	33.54751351237675	10881.902020235211	-11.15	311.0	382.0
624-38-4	1,4-Diiodobenzene	19.93628830386291	3272.438539333324	-147.255	323.0	402.0
625-52-5	Ethylurea	33.44228537362692	10822.495324835963	-18.15	317.0	364.0
626-48-2	2,4-Dihydroxy-6-methylpyrimidine	34.734150740051234	15304.944633122754	-0.154	426.0	503.0
626-97-1	Valeramide	29.5306998693505	10709.429186429586	-0.53	333.0	374.0
627-06-5	Propylurea	31.68357087959807	10914.253340791778	0.0	317.0	375.0
628-02-4	Hexanamide	33.565703934611406	11438.321707957224	0.0	338.0	368.0
628-36-4	1,2-Diformyl hydrazine	33.83137620264106	14111.89931113447	20.084	340.0	372.0
628-62-6	Heptanamide	36.24706427540297	11932.686727423044	0.0	345.0	366.0
628-97-7	Ethyl palmitate	54.97421909523285	18142.06794770009	0.0	286.0	294.0
629-01-6	Capryl amide	39.24756291008351	13315.849592784567	0.0	325.0	374.0
629-54-9	Hexadecanamide	57.13841882413795	21849.229947420503	0.0	364.0	378.0
629-59-4	Tetradecane	41.11311735242729	9811.315081247629	-48.15	270.0	278.0
630-08-0	Carbon monoxide	27.315935371803246	1595.277004128135	22.16	62.0	68.0
630-25-1	1,2-Dibromotetrachloroethane	23.728139383303642	6309.083154803686	0.0	283.0	453.0
630-76-2	Tetraphenylmethane	40.99596182289575	17366.736890016946	-0.006	404.0	466.0
632-46-2	2,6-Dimethyl-benzoic acid	27.323695083566633	6909.892077948436	-75.108	309.0	324.0
632-92-8	2,4-Dimethyl-1,3,5-trinitrobenzene	41.33140241924312	15609.224345406637	0.0	318.0	412.0
634-85-5	2,3,5-Trichloro-1,4-benzoquinone	19.057852090885678	3944.1970169485	-120.324	298.0	327.0
634-95-7	1,1-Diethylurea	36.652319251769924	11208.293457167118	-11.15	295.0	340.0
634-97-9	2-Pyrrole carboxylic acid	40.47744268580442	15157.763393978574	0.0	349.0	359.0
636-09-9	Diethyl terephthalate	11.904410982481076	1407.8304594627687	-199.475	333.0	393.0
637-87-6	1-Chloro-4-iodobenzene	27.502076350720884	7368.2722975809465	0.0	303.0	323.0
638-58-4	Myristamide	53.100720734318244	20133.969839266632	0.0	357.0	373.0
641-13-4	Dibenzochrysene-6,12-dione	36.40156773514287	18305.551489302667	0.0	480.0	500.0
651-18-3	N-[N-(N-[Trifluoro-acetyl]glycyl)-glycyl] glycine methyl ester	43.17347049363836	16046.715513075505	0.0	343.0	433.0
661-19-8	1-Docosanol	67.21476144958919	24851.800908684738	0.0	335.0	341.0
670-54-2	Ethene tetracarbonitrile	31.918779946847412	9827.315745058844	0.0	333.0	371.0
673-04-1	2-Methoxy-4,6-bis(ethylamino)-1,3,5-triazine	32.27971016017423	11812.261527059456	0.0	323.0	403.0
675-20-7	2-Piperidone	9.916865581910475	1062.5739428639624	-196.414	294.0	311.0
676-08-4	Peroxyundecanoic acid	48.98381371729953	15186.99931690432	0.0	293.0	303.0
689-11-2	(1-Methyl-propyl)urea	34.02806302128461	11639.728826041412	-16.15	332.0	442.0
691-60-1	(1-Methylethyl)urea	33.29146605003581	11171.728405890372	-12.15	324.0	372.0
692-74-0	Bis(fluoroformyl)-peroxide	28.04525617415818	4591.354675430128	0.0	1.0	231.0
693-21-0	Diglycoldinitrate	36.088185903986385	11342.99468510727	0.0	293.0	313.0
693-23-2	1,12-Dodecanoic acid	45.7132218512108	18434.49625451033	0.0	375.0	396.0
695-99-8	2-Chloro-1,4-benzoquinone	17.051563647658107	2588.0665005787264	-129.964	264.0	298.0
697-91-6	2,6-Dichloro-1,4-benzoquinone	16.05212658804404	2934.425955437077	-122.182	274.0	315.0
698-63-5	5-Nitro-2-furaldehyde	27.849766699762984	9580.826313438925	0.0	283.0	303.0
730-40-5	4'-Nitro-4-amino-azobenzene	38.40847787634556	16086.467342120955	0.0	1.0	484.0
732-26-3	2,4,6-Tri-tert-butylphenol	25.60154564081453	6904.064235078068	-52.112	292.0	313.0
754-10-9	2,2-Dimethyl-propanamide	34.009181823522056	10414.36211710277	0.0	288.0	306.0
760-78-1	DL-Norvaline	34.409900707255815	14371.064473691322	0.0	439.0	461.0
762-84-5	N-tert-Butyl-acetamide	22.50677917242681	4213.141258395297	-94.967	278.0	295.0
764-42-1	Fumaronitrile	19.443719300769622	3162.289776239768	-103.65	245.0	281.0
773-76-2	5,7-Dichloro-8-quinolinol	30.866153171585182	11190.563551951063	0.0	363.0	383.0
779-84-0	Salicylalaniline	42.19487182911589	13946.757908264935	0.0	288.0	325.0
781-43-1	9,10-Dimethylanthracene	32.84867893665306	12413.236236330902	0.0	381.0	433.0
789-02-6	2-(2-Chlorophenyl)-2(4-chlorophenyl)-1,1,1-trichloroethane,op'-DDT	34.06831220871015	12433.78450570078	-0.715	310.0	348.0
811-62-1	Chlorodimethyl-phosphine	32.96380819130276	6677.450717980873	0.0	233.0	268.0
820-99-5	cis-2-Hexenoic acid, amide	11.843668787727893	873.5063782931283	-237.048	353.0	393.0
826-81-3	2-Methyl-8-hydroxyquinoline	35.31108646095182	10849.085577489861	0.0	293.0	308.0
834-12-8	2-Methylthio-4-ethylamino-6-isopropylamino-1,3,5-triazine	32.31908436526443	12134.623440078622	0.0	323.0	403.0
836-30-6	4-Nitrodiphenyl-amine	37.97147025154621	15004.321425966544	0.0	380.0	403.0
886-65-7	1,4-Diphenyl-1,3-butadiene	29.15533244749061	10465.24924765794	0.0	362.0	419.0
917-23-7	5,10,15,20-Tetraphenyl-porphine	21.022555847333777	13324.54185151062	0.0	587.0	678.0
918-37-6	Hexanitroethane	16.46187160534233	3661.110297860533	0.0	293.0	343.0
924-16-3	1-Butanamine, N-butyl-N-nitroso-	21.867811809120962	4583.951864356151	-69.377	273.0	389.0
959-02-4	5,12-Dihydronaphthacene	33.313432711822976	13944.908932435263	-0.076	335.0	408.0
961-68-2	2,4-Dinitro-diphenylamine	43.15297748631071	17687.76560626727	0.0	403.0	420.0
992-04-1	Hexaphenyl benzene	37.25812938973665	19687.102545099093	0.0	1.0	698.0
1012-72-2	1,4-tert-Dibutylbenzene	41.149498196896594	10007.034814152123	0.0	285.0	325.0
1014-69-3	2-Methylthio-4-methylamino-6-isopropropylamino-1,3,5-	32.75634527442399	12208.30616305443	0.0	323.0	403.0
1014-70-6	2-Methylthio-4,6-bis(ethylamino)-1,3,5-triazine	32.325992120543404	12187.582897217484	0.0	323.0	407.0
1055-23-8	9,9'-Bianthracene	31.18851508460435	15378.965836107232	0.0	413.0	473.0
1070-71-9	Cyanoacetylene propargylnitrile	28.333309569291732	5088.713055516841	0.0	247.0	279.0
1071-98-3	Dicyano acetylene	31.630657474161065	8570.228623879118	3.036	249.0	268.0
1072-72-6	Tetrahydro-4H-thiopyran-4-one	32.36283348203131	8625.714016864995	0.0	1.0	337.0
1076-47-7	2,3,4-Trimethyl-benzoic acid	32.62611106156425	10479.543695915245	-35.016	329.0	351.0
1076-88-6	3,4,5-Trimethyl-benzoic acid	47.36686938744632	22677.980979261105	109.969	339.0	359.0
1077-58-3	2-tert-Butylbenzoic acid	72.15378344821049	44752.60407367952	292.835	306.0	322.0
